F_PU1,F_PU2,F_PU3,F_PU8,F_V2,L_T1,P_J14,P_J269,P_J280,P_J302,P_J422,S_PU1,S_PU2,S_PU3,S_PU8,S_V2,ATTACK_FLAG
121.2,0.0,0.0,34.33,58.46,1.78,30.0,21.05,2.99,17.73,29.1,1,0,0,1,1,0
122.11,0.0,0.0,33.96,58.86,1.34,29.37,20.52,2.99,17.27,28.47,1,0,0,1,1,0
98.89,98.91,0.0,0.0,81.34,0.97,29.79,33.56,2.97,25.67,28.89,1,1,0,0,1,0
98.65,98.66,0.0,0.0,82.32,0.95,29.77,33.7,2.97,25.72,28.87,1,1,0,0,1,0
97.84,97.86,0.0,0.0,85.44,0.96,29.79,34.13,2.97,26.21,28.89,1,1,0,0,1,0
97.45,97.47,0.0,0.0,86.84,1.04,29.84,34.34,2.97,26.41,28.94,1,1,0,0,1,0
97.17,97.19,0.0,34.4,80.24,1.06,30.69,34.49,2.97,20.41,29.79,1,1,0,1,1,0
96.55,96.57,0.0,35.64,80.93,1.17,31.12,34.83,2.98,26.12,30.22,1,1,0,1,1,0
96.11,96.13,0.0,36.09,62.75,1.36,33.53,35.06,2.98,26.34,32.63,1,1,0,1,1,0
95.86,95.88,0.0,0.0,60.49,1.51,33.99,35.2,2.98,27.05,33.09,1,1,0,0,1,0
96.48,96.5,0.0,0.0,73.57,1.65,32.23,34.87,2.98,26.86,31.33,1,1,0,0,1,0
97.31,97.33,0.0,0.0,69.38,1.78,32.31,34.42,2.97,26.57,31.41,1,1,0,0,1,0
97.24,97.25,0.0,0.0,68.58,1.84,32.46,34.46,2.97,26.71,31.56,1,1,0,0,1,0
97.23,97.24,0.0,35.31,66.59,1.88,32.59,34.46,2.97,20.17,31.69,1,1,0,1,1,0
96.67,96.69,0.0,35.34,72.04,1.81,32.21,34.76,2.98,20.35,31.31,1,1,0,1,1,0
97.99,98.01,0.0,34.91,68.33,1.79,31.98,34.05,2.97,20.07,31.08,1,1,0,1,1,0
96.54,96.56,0.0,34.83,74.25,1.67,31.96,34.83,2.98,20.67,31.06,1,1,0,1,1,0
97.06,97.08,0.0,36.67,65.95,1.72,32.78,34.55,2.97,26.05,31.88,1,1,0,1,1,0
97.06,97.08,0.0,34.45,71.71,1.78,32.06,34.55,2.97,20.27,31.16,1,1,0,1,1,0
96.54,96.56,0.0,0.0,70.4,1.86,32.63,34.83,2.98,26.91,31.73,1,1,0,0,1,0
96.45,96.46,0.0,0.0,69.56,1.97,32.81,34.88,2.98,27.02,31.91,1,1,0,0,1,0
96.35,96.37,0.0,0.0,68.86,2.08,32.99,34.93,2.98,27.22,32.09,1,1,0,0,1,0
94.32,94.34,0.0,36.1,0.0,2.34,38.92,36.02,2.98,21.11,29.57,1,1,0,1,0,0
94.46,94.48,0.0,35.87,0.0,2.51,38.89,35.94,2.98,21.12,29.06,1,1,0,1,0,0
93.25,93.27,0.0,36.03,0.0,2.67,39.6,36.59,2.98,21.62,28.54,1,1,0,1,0,0
93.73,93.75,0.0,35.79,0.0,2.88,39.4,36.33,2.98,21.63,24.92,1,1,0,1,0,0
93.22,93.24,0.0,36.14,0.0,3.05,39.74,36.6,2.98,21.91,24.14,1,1,0,1,0,0
91.82,91.84,0.0,35.47,0.0,3.24,40.59,37.34,2.98,22.89,23.46,1,1,0,1,0,0
90.07,90.09,0.0,37.88,0.0,3.55,41.98,38.26,2.98,29.84,22.83,1,1,0,1,0,0
94.78,94.79,0.0,0.0,111.62,3.76,28.84,35.77,2.98,31.43,27.94,1,1,0,0,1,0
93.85,93.87,0.0,0.0,83.62,3.8,33.16,36.27,2.98,29.06,32.26,1,1,0,0,1,0
93.05,93.07,0.0,0.0,82.08,3.93,33.87,36.69,2.98,29.69,32.97,1,1,0,0,1,0
93.71,93.73,0.0,0.0,97.14,4.09,31.71,36.34,2.98,32.07,30.81,1,1,0,0,1,0
93.74,93.76,0.0,0.0,94.68,4.27,32.09,36.33,2.98,32.18,31.19,1,1,0,0,1,0
94.32,94.34,0.0,36.26,71.44,4.36,34.46,36.02,2.98,22.19,33.56,1,1,0,1,1,0
94.29,94.3,0.0,36.46,67.74,4.28,34.86,36.04,2.98,22.0,33.96,1,1,0,1,1,0
96.14,96.16,0.0,36.17,77.32,4.16,32.7,35.05,2.98,21.19,31.8,1,1,0,1,1,0
95.63,95.65,0.0,35.84,81.41,3.96,32.42,35.32,2.98,21.49,31.52,1,1,0,1,1,0
95.33,95.35,0.0,36.01,82.67,3.8,32.38,35.48,2.98,21.98,31.48,1,1,0,1,1,0
95.03,95.05,0.0,35.65,83.82,3.67,32.35,35.64,2.98,22.19,31.45,1,1,0,1,1,0
95.68,95.7,0.0,35.79,81.2,3.59,32.3,35.29,2.98,21.46,31.4,1,1,0,1,1,0
95.46,95.48,0.0,35.09,82.11,3.46,32.26,35.41,2.98,21.87,31.36,1,1,0,1,1,0
94.97,94.99,0.0,0.0,79.38,3.45,32.96,35.67,2.98,28.5,32.06,1,1,0,0,1,0
94.44,94.46,0.0,0.0,80.61,3.62,33.35,35.95,2.98,31.64,32.45,1,1,0,0,1,0
89.79,89.81,0.0,0.0,0.0,3.82,42.26,38.41,2.98,30.77,29.83,1,1,0,0,0,0
89.79,89.81,0.0,0.0,0.0,4.21,42.35,38.41,2.98,30.94,29.32,1,1,0,0,0,0
92.33,92.35,0.0,36.52,0.0,4.43,40.64,37.07,2.98,22.65,30.94,1,1,0,1,0,0
112.68,0.0,0.0,36.04,0.0,4.4,38.43,25.94,2.99,22.29,28.76,1,0,0,1,0,0
114.9,0.0,0.0,36.22,0.0,4.29,37.36,24.68,2.99,21.12,28.22,1,0,0,1,0,0
113.6,0.0,0.0,35.85,0.0,4.04,37.91,25.42,2.99,21.81,24.67,1,0,0,1,0,0
113.67,0.0,0.0,35.51,0.0,3.9,37.84,25.38,2.99,21.77,23.91,1,0,0,1,0,0
114.45,0.0,0.0,35.47,0.0,3.77,37.45,24.94,2.99,21.47,23.13,1,0,0,1,0,0
117.84,0.0,0.0,33.59,94.32,3.58,28.07,23.0,2.99,20.36,27.17,1,0,0,1,1,0
116.72,0.0,0.0,0.0,97.92,3.25,28.38,23.64,2.99,27.15,27.48,1,0,0,0,1,0
115.0,0.0,0.0,0.0,93.77,3.01,29.98,24.63,2.99,30.37,29.08,1,0,0,0,1,0
114.9,0.0,0.0,0.0,91.44,2.93,30.29,24.68,2.99,30.37,29.39,1,0,0,0,1,0
115.46,0.0,0.0,0.0,67.66,2.86,32.61,24.36,2.99,27.63,31.71,1,0,0,0,1,0
116.23,0.0,0.0,0.0,79.42,2.74,30.91,23.92,2.99,27.39,30.01,1,0,0,0,1,0
116.65,0.0,0.0,0.0,76.87,2.6,31.11,23.68,2.99,29.68,30.21,1,0,0,0,1,0
118.89,0.0,0.0,37.26,65.39,2.32,30.89,22.39,2.99,24.88,29.99,1,0,0,1,1,0
120.06,0.0,0.0,34.89,57.21,1.92,30.79,21.71,2.99,18.32,29.89,1,0,0,1,1,0
119.96,0.0,0.0,34.48,56.52,1.53,30.84,21.77,2.99,18.41,29.94,1,0,0,1,1,0
120.08,0.0,0.0,34.17,60.2,1.18,30.37,21.7,2.99,18.47,29.47,1,0,0,1,1,0
99.06,99.08,0.0,34.39,72.53,0.98,30.63,33.47,2.97,19.22,29.73,1,1,0,1,1,0
97.62,97.64,0.0,34.27,68.57,0.87,31.75,34.25,2.97,19.85,30.85,1,1,0,1,1,0
97.86,97.88,0.0,0.0,75.53,0.96,31.01,34.12,2.97,26.06,30.11,1,1,0,0,1,0
97.89,97.91,0.0,0.0,76.27,1.05,30.93,34.11,2.97,26.12,30.03,1,1,0,0,1,0
97.14,97.16,0.0,0.0,75.79,1.12,31.43,34.51,2.97,26.42,30.53,1,1,0,0,1,0
97.26,97.28,0.0,37.17,73.7,1.28,31.63,34.45,2.97,25.66,30.73,1,1,0,1,1,0
97.53,97.55,0.0,36.94,71.47,1.37,31.78,34.3,2.97,25.64,30.88,1,1,0,1,1,0
97.82,97.84,0.0,35.56,68.44,1.33,31.86,34.14,2.97,19.48,30.96,1,1,0,1,1,0
97.97,97.99,0.0,34.85,66.47,1.27,31.98,34.06,2.97,19.49,31.08,1,1,0,1,1,0
98.37,98.39,0.0,34.96,63.63,1.2,32.06,33.84,2.97,19.24,31.16,1,1,0,1,1,0
98.49,98.51,0.0,34.68,66.48,1.11,31.66,33.78,2.97,19.29,30.76,1,1,0,1,1,0
98.48,98.5,0.0,34.87,67.64,1.02,31.5,33.79,2.97,19.26,30.6,1,1,0,1,1,0
98.31,98.33,0.0,34.15,69.22,0.93,31.38,33.88,2.97,19.47,30.48,1,1,0,1,1,0
97.55,97.57,0.0,0.0,73.85,0.98,31.39,34.29,2.97,26.38,30.49,1,1,0,0,1,0
96.86,96.88,0.0,0.0,77.56,1.09,31.37,34.66,2.98,26.66,30.47,1,1,0,0,1,0
95.41,95.43,0.0,0.0,80.17,1.26,32.21,35.43,2.98,30.0,31.31,1,1,0,0,1,0
94.05,94.06,0.0,0.0,91.44,1.6,30.29,36.16,2.98,30.85,29.39,1,1,0,0,1,0
94.07,94.09,0.0,0.0,67.66,1.93,32.61,36.15,2.98,28.08,31.71,1,1,0,0,1,1
91.35,91.37,0.0,35.01,79.42,2.27,30.91,37.59,2.98,22.65,30.01,1,1,0,1,1,1
91.98,92.0,0.0,35.58,76.87,2.6,31.11,37.26,2.98,22.59,30.21,1,1,0,1,1,1
93.1,93.12,0.0,35.17,65.39,2.88,30.89,36.67,2.98,21.96,29.99,1,1,0,1,1,1
94.41,94.43,0.0,35.49,57.21,3.09,30.79,35.97,2.98,21.5,29.89,1,1,0,1,1,1
91.56,91.57,0.0,0.0,56.52,3.21,30.84,37.48,2.98,29.82,29.94,1,1,0,0,1,1
88.32,88.34,0.0,0.0,60.2,3.57,30.37,39.17,2.98,34.65,29.47,1,1,0,0,1,1
90.41,90.42,0.0,0.0,72.53,4.09,30.63,38.08,2.98,30.58,29.73,1,1,0,0,1,1
88.23,88.25,0.0,0.0,68.57,4.44,31.75,39.22,2.98,31.68,30.85,1,1,0,0,1,1
118.3,0.0,0.0,35.29,75.53,4.46,31.01,22.73,2.99,19.51,30.11,1,0,0,1,1,1
118.6,0.0,0.0,35.24,76.27,3.95,30.93,22.56,2.99,19.34,30.03,1,0,0,1,1,1
119.32,0.0,0.0,34.46,75.79,3.47,31.43,22.14,2.99,19.11,30.53,1,0,0,1,1,1
119.22,0.0,0.0,34.2,73.7,2.99,31.63,22.2,2.99,19.34,30.73,1,0,0,1,1,1
119.6,0.0,0.0,34.09,71.47,2.55,31.78,21.98,2.99,19.06,30.88,1,0,0,1,1,1
120.58,0.0,0.0,34.14,68.44,2.13,31.86,21.41,2.99,18.33,30.96,1,0,0,1,1,1
119.69,0.0,0.0,0.0,66.47,1.77,31.98,21.93,2.99,25.11,31.08,1,0,0,0,1,1
119.72,0.0,0.0,0.0,63.63,1.45,32.06,21.91,2.99,25.08,31.16,1,0,0,0,1,1
119.37,0.0,0.0,0.0,66.48,1.17,31.66,22.11,2.99,25.22,30.76,1,0,0,0,1,1
98.61,98.63,0.0,35.59,67.64,0.94,31.5,33.72,2.97,19.09,30.6,1,1,0,1,1,1
98.0,98.02,0.0,35.33,69.22,0.84,31.38,34.05,2.97,19.6,30.48,1,1,0,1,1,1
97.88,97.9,0.0,34.5,73.85,0.79,31.39,34.11,2.97,19.87,30.49,1,1,0,1,1,1
97.54,97.56,0.0,36.25,77.56,0.81,31.37,34.29,2.97,25.43,30.47,1,1,0,1,1,1
97.21,97.23,0.0,35.82,80.17,0.9,32.21,34.47,2.97,25.68,31.31,1,1,0,1,1,1
96.01,96.03,0.0,0.0,91.44,0.96,30.29,35.11,2.98,26.76,29.39,1,1,0,0,1,1
95.83,95.84,0.0,0.0,67.66,1.21,32.61,35.21,2.98,27.16,31.71,1,1,0,0,1,1
95.72,95.73,0.0,0.0,79.42,1.43,30.91,35.27,2.98,29.97,30.01,1,1,0,0,1,1
95.64,95.65,0.0,0.0,76.87,1.7,31.11,35.32,2.98,30.15,30.21,1,1,0,0,1,1
96.43,96.45,0.0,0.0,65.39,1.93,30.89,34.89,2.98,26.98,29.99,1,1,0,0,1,1
96.68,96.7,0.0,35.53,57.21,2.0,30.79,34.76,2.98,20.25,29.89,1,1,0,1,1,1
97.42,97.44,0.0,35.55,56.52,1.97,30.84,34.36,2.97,19.88,29.94,1,1,0,1,1,1
97.36,97.38,0.0,35.28,60.2,1.87,30.37,34.39,2.97,20.17,29.47,1,1,0,1,1,1
97.22,97.23,0.0,35.26,72.53,1.8,30.63,34.47,2.97,20.1,29.73,1,1,0,1,1,1
97.1,97.12,0.0,34.8,68.57,1.75,31.75,34.53,2.97,20.29,30.85,1,1,0,1,1,1
96.82,96.84,0.0,34.57,75.53,1.7,31.01,34.68,2.98,20.51,30.11,1,1,0,1,1,1
97.08,97.1,0.0,34.45,76.27,1.69,30.93,34.54,2.97,20.49,30.03,1,1,0,1,1,1
96.83,96.85,0.0,0.0,75.79,1.77,31.43,34.68,2.98,26.96,30.53,1,1,0,0,1,1
95.71,95.73,0.0,0.0,73.7,1.93,31.63,35.28,2.98,30.28,30.73,1,1,0,0,1,1
96.07,96.09,0.0,0.0,71.47,2.18,31.78,35.08,2.98,27.27,30.88,1,1,0,0,1,1
92.13,92.15,0.0,0.0,68.44,2.35,31.86,37.18,2.98,29.03,30.96,1,1,0,0,1,1
96.15,96.17,0.0,35.53,66.47,2.42,31.98,35.04,2.98,20.54,31.08,1,1,0,1,1,1
96.1,96.12,0.0,35.59,63.63,2.41,32.06,35.06,2.98,20.51,31.16,1,1,0,1,1,1
97.83,97.85,0.0,35.85,66.48,2.38,31.66,34.14,2.97,19.73,30.76,1,1,0,1,1,1
97.05,97.07,0.0,35.25,67.64,2.22,31.5,34.56,2.97,20.19,30.6,1,1,0,1,1,1
96.3,96.32,0.0,34.64,69.22,2.13,31.38,34.96,2.98,20.95,30.48,1,1,0,1,1,1
96.01,96.03,0.0,34.27,73.85,2.12,31.39,35.11,2.98,21.25,30.49,1,1,0,1,1,1
95.32,95.34,0.0,0.0,77.56,2.18,31.37,35.48,2.98,27.87,30.47,1,1,0,0,1,1
93.85,93.86,0.0,0.0,80.17,2.35,32.21,36.27,2.98,28.8,31.31,1,1,0,0,1,1
86.01,86.02,0.0,0.0,91.44,2.75,30.29,40.37,2.98,35.41,29.39,1,1,0,0,1,1
85.47,85.48,0.0,0.0,67.66,3.4,32.61,40.65,2.98,35.93,31.71,1,1,0,0,1,1
91.68,91.7,0.0,0.0,79.42,3.88,30.91,37.42,2.98,30.03,30.01,1,1,0,0,1,1
91.87,91.89,0.0,0.0,76.87,4.15,31.11,37.31,2.98,30.04,30.21,1,1,0,0,1,1
90.01,90.03,0.0,36.26,65.39,4.48,30.89,38.29,2.98,24.01,29.99,1,1,0,1,1,1
115.18,0.0,0.0,35.73,57.21,4.4,30.79,24.52,2.99,21.46,29.89,1,0,0,1,1,1
114.67,0.0,0.0,37.69,56.52,4.17,30.84,24.81,2.99,27.51,29.94,1,0,0,1,1,1
117.19,0.0,0.0,35.12,60.2,3.88,30.37,23.37,2.99,20.07,29.47,1,0,0,1,1,1
118.12,0.0,0.0,34.95,72.53,3.47,30.63,22.83,2.99,19.53,29.73,1,0,0,1,1,1
118.12,0.0,0.0,34.68,68.57,3.06,31.75,22.83,2.99,19.57,30.85,1,0,0,1,1,1
117.36,0.0,0.0,0.0,75.53,2.71,31.01,23.27,2.99,26.46,30.11,1,0,0,0,1,1
117.95,0.0,0.0,0.0,76.27,2.45,30.93,22.93,2.99,26.15,30.03,1,0,0,0,1,1
118.19,0.0,0.0,0.0,75.79,2.17,31.43,22.79,2.99,25.93,30.53,1,0,0,0,1,1
119.87,0.0,0.0,35.23,73.7,1.89,31.63,21.82,2.99,18.28,30.73,1,0,0,1,1,1
120.6,0.0,0.0,35.06,71.47,1.53,31.78,21.4,2.99,17.84,30.88,1,0,0,1,1,1
120.49,0.0,0.0,34.87,68.44,1.15,31.86,21.46,2.99,17.92,30.96,1,0,0,1,1,1
98.48,98.5,0.0,35.33,66.47,0.94,31.98,33.79,2.97,18.96,31.08,1,1,0,1,1,1
98.37,98.39,0.0,35.09,63.63,0.87,32.06,33.85,2.97,19.08,31.16,1,1,0,1,1,1
98.76,98.78,0.0,35.02,66.48,0.81,31.66,33.63,2.97,18.98,30.76,1,1,0,1,1,1
98.68,98.7,0.0,34.7,67.64,0.72,31.5,33.68,2.97,19.07,30.6,1,1,0,1,1,1
98.51,98.53,0.0,34.46,69.22,0.65,31.38,33.77,2.97,19.16,30.48,1,1,0,1,1,1
97.95,97.97,0.0,33.72,73.85,0.59,31.39,34.07,2.97,19.77,30.49,1,1,0,1,1,1
97.04,97.06,0.0,0.0,77.56,0.69,31.37,34.56,2.97,26.38,30.47,1,1,0,0,1,1
95.39,95.41,0.0,0.0,80.17,0.88,32.21,35.45,2.98,27.32,31.31,1,1,0,0,1,1
94.02,94.04,0.0,0.0,91.44,1.19,30.29,36.18,2.98,30.67,29.39,1,1,0,0,1,1
94.52,94.54,0.0,0.0,67.66,1.56,32.61,35.91,2.98,30.55,31.71,1,1,0,0,1,1
95.22,95.24,0.0,0.0,79.42,1.86,30.91,35.54,2.98,27.54,30.01,1,1,0,0,1,1
92.81,92.83,0.0,35.6,76.87,2.06,31.11,36.82,2.98,21.63,30.21,1,1,0,1,1,1
93.62,93.64,0.0,34.88,65.39,2.33,30.89,36.39,2.98,21.71,29.99,1,1,0,1,1,1
96.46,96.48,0.0,35.12,57.21,2.4,30.79,34.88,2.98,20.69,29.89,1,1,0,1,1,1
97.3,97.32,0.0,34.83,56.52,2.36,30.84,34.42,2.97,20.53,29.94,1,1,0,1,1,1
97.1,97.12,0.0,34.72,60.2,2.24,30.37,34.53,2.97,20.66,29.47,1,1,0,1,1,1
97.09,97.11,0.0,0.0,72.53,2.23,30.63,34.53,2.97,27.01,29.73,1,1,0,0,1,1
94.08,94.1,0.0,0.0,68.57,2.26,31.75,36.14,2.98,28.23,30.85,1,1,0,0,1,1
95.99,96.01,0.0,0.0,75.53,2.54,31.01,35.13,2.98,30.48,30.11,1,1,0,0,1,1
95.87,95.89,0.0,0.0,76.27,2.68,30.93,35.19,2.98,27.6,30.03,1,1,0,0,1,1
93.13,93.15,0.0,36.04,75.79,2.66,31.43,36.65,2.98,21.59,30.53,1,1,0,1,1,1
93.07,93.08,0.0,35.73,73.7,2.88,31.63,36.68,2.98,21.8,30.73,1,1,0,1,1,1
92.18,92.2,0.0,35.78,71.47,3.09,31.78,37.15,2.98,22.42,30.88,1,1,0,1,1,1
94.22,94.24,0.0,35.65,68.44,3.33,31.86,36.07,2.98,21.81,30.96,1,1,0,1,1,1
93.6,93.62,0.0,35.92,66.47,3.44,31.98,36.4,2.98,21.91,31.08,1,1,0,1,1,1
92.34,92.36,0.0,36.01,63.63,3.58,32.06,37.07,2.98,22.38,31.16,1,1,0,1,1,1
93.59,93.61,0.0,35.52,66.48,3.78,31.66,36.4,2.98,22.12,30.76,1,1,0,1,1,1
90.68,90.7,0.0,0.0,67.64,4.01,31.5,37.94,2.98,30.63,30.6,1,1,0,0,1,1
87.63,87.65,0.0,0.0,69.22,4.39,31.38,39.53,2.98,35.32,30.48,1,1,0,0,1,1
115.33,0.0,0.0,0.0,73.85,4.55,31.39,24.44,2.99,30.78,30.49,1,0,0,0,1,1
117.4,0.0,0.0,34.96,77.56,4.17,31.37,23.25,2.99,20.22,30.47,1,0,0,1,1,1
116.38,0.0,0.0,34.62,80.17,3.73,32.21,23.84,2.99,20.87,31.31,1,0,0,1,1,1
115.64,0.0,0.0,34.53,91.44,3.41,30.29,24.26,2.99,21.7,29.39,1,0,0,1,1,1
115.19,0.0,0.0,36.61,67.66,3.17,32.61,24.51,2.99,27.16,31.71,1,0,0,1,1,1
116.63,0.0,0.0,36.85,79.42,2.96,30.91,23.69,2.99,26.3,30.01,1,0,0,1,1,1
116.64,0.0,0.0,0.0,76.87,2.84,31.11,23.68,2.99,26.91,30.21,1,0,0,0,1,1
115.69,0.0,0.0,0.0,59.57,2.63,33.22,24.23,2.99,27.3,32.32,1,0,0,0,1,1
117.85,0.0,0.0,0.0,66.35,2.49,31.43,22.99,2.99,26.24,30.53,1,0,0,0,1,0
118.71,0.0,0.0,35.28,59.29,2.19,31.39,22.49,2.99,19.11,30.49,1,0,0,1,1,0
119.19,0.0,0.0,35.18,62.03,1.84,30.8,22.21,2.99,18.95,29.9,1,0,0,1,1,0
120.62,0.0,0.0,34.51,57.35,1.5,30.4,21.39,2.99,18.28,29.5,1,0,0,1,1,0
120.91,0.0,0.0,34.53,57.61,1.12,30.14,21.22,2.99,17.94,29.24,1,0,0,1,1,0
98.21,98.23,0.0,34.63,76.85,0.88,30.53,33.93,2.97,19.57,29.63,1,1,0,1,1,0
98.49,98.51,0.0,34.58,76.2,0.82,30.44,33.78,2.97,19.4,29.54,1,1,0,1,1,0
98.24,98.26,0.0,34.69,72.39,0.76,30.98,33.92,2.97,19.4,30.08,1,1,0,1,1,0
97.8,97.82,0.0,0.0,73.1,0.74,31.26,34.15,2.97,25.97,30.36,1,1,0,0,1,0
97.56,97.58,0.0,0.0,72.64,0.86,31.48,34.28,2.97,26.17,30.58,1,1,0,0,1,0
96.32,96.34,0.0,0.0,59.84,1.1,33.94,34.95,2.98,29.68,33.04,1,1,0,0,1,0
97.2,97.22,0.0,0.0,69.53,1.32,32.19,34.48,2.97,26.34,31.29,1,1,0,0,1,0
98.05,98.07,0.0,35.5,64.33,1.35,32.21,34.02,2.97,19.34,31.31,1,1,0,1,1,0
98.26,98.28,0.0,35.27,68.39,1.25,31.62,33.9,2.97,19.25,30.72,1,1,0,1,1,0
98.5,98.52,0.0,34.79,68.43,1.16,31.45,33.77,2.97,19.22,30.55,1,1,0,1,1,0
97.76,97.78,0.0,0.0,72.77,0.7,31.3,34.18,2.97,25.89,30.4,1,1,0,0,1,0
97.51,97.53,0.0,0.0,74.68,0.82,31.25,34.31,2.97,26.08,30.35,1,1,0,0,1,0
96.64,96.66,0.0,0.0,79.25,0.94,31.25,34.78,2.98,26.66,30.35,1,1,0,0,1,0
96.96,96.98,0.0,34.62,71.37,1.06,31.84,34.61,2.98,20.39,30.94,1,1,0,1,1,0
94.96,94.98,0.0,36.26,60.26,1.15,34.42,35.67,2.98,26.74,33.52,1,1,0,1,1,0
94.27,94.29,0.0,36.67,76.11,1.41,33.15,36.04,2.98,27.09,32.25,1,1,0,1,1,0
91.43,91.45,0.0,36.75,0.0,1.67,40.73,37.54,2.98,28.58,29.95,1,1,0,1,0,0
91.66,91.68,0.0,0.0,0.0,2.12,40.75,37.43,2.98,29.23,29.45,1,1,0,0,0,0
91.01,91.03,0.0,0.0,0.0,2.51,41.22,37.77,2.98,29.66,28.94,1,1,0,0,0,0
91.45,91.47,0.0,0.0,0.0,2.92,41.07,37.54,2.98,29.73,30.25,1,1,0,0,0,0
91.04,91.06,0.0,0.0,0.0,3.29,41.4,37.75,2.98,30.12,28.31,1,1,0,0,0,0
93.61,93.63,0.0,35.68,0.0,3.53,39.68,36.39,2.98,21.99,24.74,1,1,0,1,0,0
91.1,91.11,0.0,35.88,0.0,3.66,41.1,37.72,2.98,23.14,24.06,1,1,0,1,0,0
91.48,91.5,0.0,36.19,0.0,3.92,40.96,37.52,2.98,23.27,23.24,1,1,0,1,0,0
90.01,90.03,0.0,37.89,0.0,4.21,42.17,38.29,2.98,30.15,22.47,1,1,0,1,0,0
94.93,94.94,0.0,37.41,111.9,4.2,28.76,35.69,2.98,28.21,27.86,1,1,0,1,1,0
95.08,95.1,0.0,0.0,100.91,4.08,30.3,35.61,2.98,28.75,29.4,1,1,0,0,1,0
95.16,95.18,0.0,0.0,98.14,4.03,30.64,35.57,2.98,28.72,29.74,1,1,0,0,1,0
95.17,95.19,0.0,0.0,77.35,3.99,33.33,35.57,2.98,28.82,32.43,1,1,0,0,1,0
94.66,94.68,0.0,0.0,75.61,4.0,33.96,35.84,2.98,31.81,33.06,1,1,0,0,1,0
96.01,96.03,0.0,38.13,87.13,3.94,31.65,35.12,2.98,27.52,30.75,1,1,0,1,1,0
97.11,97.13,0.0,36.01,80.24,3.74,31.65,34.52,2.97,20.54,30.75,1,1,0,1,1,0
97.57,97.59,0.0,35.75,81.52,3.49,31.14,34.28,2.97,20.28,30.24,1,1,0,1,1,0
96.64,96.66,0.0,35.45,85.25,3.23,31.13,34.78,2.98,20.8,30.23,1,1,0,1,1,0
98.15,98.16,0.0,0.0,83.78,0.92,29.82,33.97,2.97,25.93,28.92,1,1,0,0,1,0
97.82,97.84,0.0,34.86,84.15,0.87,29.81,34.14,2.97,19.64,28.91,1,1,0,1,1,0
98.08,98.1,0.0,34.39,82.96,0.83,29.82,34.0,2.97,19.86,28.92,1,1,0,1,1,0
97.35,97.37,0.0,34.23,78.84,0.79,30.67,34.39,2.97,20.27,29.77,1,1,0,1,1,0
95.45,95.47,0.0,35.65,66.8,0.91,33.37,35.41,2.98,26.49,32.47,1,1,0,1,1,0
94.77,94.79,0.0,0.0,67.23,1.19,34.13,35.78,2.98,30.32,33.23,1,1,0,0,1,0
96.3,96.32,0.0,0.0,75.22,1.48,32.08,34.96,2.98,26.87,31.18,1,1,0,0,1,0
97.06,97.08,0.0,0.0,71.02,1.63,32.2,34.55,2.97,26.6,31.3,1,1,0,0,1,0
97.86,97.88,0.0,0.0,67.08,1.73,32.27,34.12,2.97,26.48,31.37,1,1,0,0,1,0
98.16,98.18,0.0,35.69,63.83,1.75,32.35,33.96,2.97,19.55,31.45,1,1,0,1,1,0
96.5,96.52,0.0,35.36,51.4,1.66,34.36,34.85,2.98,20.3,33.46,1,1,0,1,1,0
93.45,93.47,0.0,35.5,0.0,1.82,39.26,36.48,2.98,21.39,26.75,1,1,0,1,0,0
93.55,93.56,0.0,35.39,0.0,2.08,39.28,36.43,2.98,21.63,25.94,1,1,0,1,0,0
94.05,94.06,0.0,35.06,0.0,2.31,39.06,36.16,2.98,21.27,24.93,1,1,0,1,0,0
93.44,93.46,0.0,35.0,0.0,2.51,39.47,36.49,2.98,21.99,24.28,1,1,0,1,0,0
90.37,90.39,0.0,0.0,0.0,2.76,42.05,38.1,2.98,33.36,23.69,1,1,0,0,0,0
89.7,89.72,0.0,0.0,0.0,3.25,42.56,38.45,2.98,33.88,22.82,1,1,0,0,0,0
95.86,95.88,0.0,0.0,98.8,3.38,29.93,35.19,2.98,28.06,29.03,1,1,0,0,1,0
95.97,95.99,0.0,0.0,96.08,3.34,30.25,35.14,2.98,28.02,29.35,1,1,0,0,1,0
97.05,97.07,0.0,36.09,89.78,3.2,30.29,34.56,2.97,20.61,29.39,1,1,0,1,1,0
96.85,96.87,0.0,35.74,88.01,2.99,30.57,34.66,2.98,20.71,29.67,1,1,0,1,1,0
97.42,97.43,0.0,35.66,83.97,2.82,30.73,34.36,2.97,20.33,29.83,1,1,0,1,1,0
97.55,97.57,0.0,35.42,81.32,2.63,30.94,34.29,2.97,20.24,30.04,1,1,0,1,1,0
97.18,97.2,0.0,35.55,87.45,2.44,30.29,34.49,2.97,20.47,29.39,1,1,0,1,1,0
96.34,96.36,0.0,36.91,89.82,2.67,30.62,34.94,2.98,26.87,29.72,1,1,0,1,1,1
95.69,95.71,0.0,36.95,91.37,2.56,30.69,35.29,2.98,27.01,29.79,1,1,0,1,1,1
95.77,95.78,0.0,36.25,90.56,2.54,30.76,35.25,2.98,27.08,29.86,1,1,0,1,1,1
94.32,94.34,0.0,0.0,96.67,2.62,31.03,36.02,2.98,31.03,30.13,1,1,0,0,1,1
93.05,93.06,0.0,0.0,74.1,2.85,34.81,36.69,2.98,31.82,33.91,1,1,0,0,1,1
