DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
2016-11-27 16:00:00,1.6036048526863083,2.4055112651646446,3.6555459272097055,3.205909878682842,3.419878682842288,5.5,2.9279896013864817,97.44086655112652,1.0,97.46086655112651,1.0,0.0,0.0,35.249982668977474,1.0,0.0,0.0,0.0,0.0,49.78140381282496,1.0,34.871993067590985,1.0,0.0,0.0,29.907157712305025,1.0,0.0,0.0,87.77209705372617,1.0,2.9738821490467937,34.342564991334484,26.813275563258234,88.47871750433275,26.883275563258234,84.6459965337955,20.174436741767764,82.36927209705372,20.07055459272097,70.3453206239168,29.806568457538994,28.906568457538995,-999.0
2016-11-27 17:00:00,1.60001733102253,2.4039688041594456,3.656949740034662,3.2082495667244366,3.419566724436742,5.5,2.927105719237435,97.44452339688043,1.0,97.46452339688042,1.0,0.0,0.0,35.24850953206239,1.0,0.0,0.0,0.0,0.0,49.780727902946275,1.0,34.87140381282496,1.0,0.0,0.0,29.905563258232235,1.0,0.0,0.0,87.7603466204506,1.0,2.9738648180242637,34.34058925476603,26.811698440207973,88.47970537261699,26.881698440207973,84.64570190641248,20.17155979202773,82.36740034662046,20.067694974003466,70.34757365684575,29.804887348353553,28.904887348353554,-999.0
2016-11-27 18:00:00,1.596429809358752,2.402426343154246,3.658353552859619,3.210589254766031,3.419254766031196,5.5,2.9262218370883883,97.44818024263432,1.0,97.46818024263432,1.0,0.0,0.0,35.24703639514732,1.0,0.0,0.0,0.0,0.0,49.780051993067595,1.0,34.870814558058925,1.0,0.0,0.0,29.903968804159444,1.0,0.0,0.0,87.74859618717504,1.0,2.9738474870017333,34.338613518197576,26.810121317157712,88.48069324090122,26.880121317157712,84.64540727902946,20.168682842287694,82.36552859618718,20.06483535528596,70.34982668977469,29.80320623916811,28.90320623916811,-999.0
2016-11-27 19:00:00,1.592842287694974,2.400883882149047,3.6597573656845754,3.2129289428076255,3.41894280762565,5.5,2.9253379549393417,97.45183708838822,1.0,97.47183708838821,1.0,0.0,0.0,35.24556325823224,1.0,0.0,0.0,0.0,0.0,49.77937608318891,1.0,34.8702253032929,1.0,0.0,0.0,29.902374350086657,1.0,0.0,0.0,87.73684575389949,1.0,2.973830155979203,34.336637781629115,26.808544194107455,88.48168110918544,26.878544194107455,84.64511265164644,20.165805892547663,82.36365684575391,20.061975736568456,70.35207972270364,29.801525129982668,28.90152512998267,-999.0
2016-11-27 20:00:00,1.5892547660311958,2.3993414211438475,3.6611611785095324,3.21526863084922,3.418630849220104,5.5,2.9244540727902946,97.45549393414213,1.0,97.47549393414212,1.0,0.0,0.0,35.24409012131716,1.0,0.0,0.0,0.0,0.0,49.77870017331023,1.0,34.869636048526864,1.0,0.0,0.0,29.900779896013866,1.0,0.0,0.0,87.72509532062392,1.0,2.9738128249566724,34.33466204506066,26.806967071057194,88.48266897746967,26.876967071057194,84.64481802426343,20.16292894280763,82.36178509532063,20.05911611785095,70.35433275563258,29.799844020797227,28.89984402079723,-999.0
2016-11-27 21:00:00,1.5856672443674176,2.3977989601386485,3.662564991334489,3.2176083188908144,3.418318890814558,5.5,2.923570190641248,97.45915077989602,1.0,97.47915077989602,1.0,0.0,0.0,35.24261698440208,1.0,0.0,0.0,0.0,0.0,49.77802426343155,1.0,34.86904679376083,1.0,0.0,0.0,29.899185441941075,1.0,0.0,0.0,87.71334488734836,1.0,2.9737954939341424,34.3326863084922,26.805389948006933,88.4836568457539,26.875389948006934,84.64452339688042,20.160051993067594,82.35991334488735,20.056256499133447,70.35658578856152,29.798162911611783,28.898162911611784,-999.0
2016-11-27 22:00:00,1.5820797227036394,2.396256499133449,3.6639688041594454,3.219948006932409,3.4180069324090123,5.5,2.9226863084922012,97.46280762564992,1.0,97.48280762564991,1.0,0.0,0.0,35.241143847487,1.0,0.0,0.0,0.0,0.0,49.77734835355286,1.0,34.868457538994804,1.0,0.0,0.0,29.897590987868284,1.0,0.0,0.0,87.70159445407279,1.0,2.973778162911612,34.330710571923746,26.803812824956673,88.48464471403813,26.873812824956673,84.6442287694974,20.15717504332756,82.35804159445408,20.053396880415942,70.35883882149047,29.796481802426342,28.896481802426344,-999.0
2016-11-27 23:00:00,1.5784922010398612,2.3947140381282495,3.6653726169844023,3.2222876949740034,3.4176949740034663,5.5,2.921802426343154,97.46646447140382,1.0,97.48646447140382,1.0,0.0,0.0,35.23967071057193,1.0,0.0,0.0,0.0,0.0,49.77667244367418,1.0,34.86786828422877,1.0,0.0,0.0,29.895996533795493,1.0,0.0,0.0,87.68984402079722,1.0,2.9737608318890816,34.328734835355284,26.80223570190641,88.48563258232235,26.872235701906412,84.64393414211439,20.154298093587524,82.3561698440208,20.05053726169844,70.3610918544194,29.7948006932409,28.894800693240903,-999.0
2016-11-28 00:00:00,1.574904679376083,2.3931715771230504,3.666776429809359,3.224627383015598,3.4173830155979203,5.5,2.9209185441941075,97.47012131715772,1.0,97.49012131715772,1.0,0.0,0.0,35.23819757365685,1.0,0.0,0.0,0.0,0.0,49.7759965337955,1.0,34.867279029462736,1.0,0.0,0.0,29.894402079722703,1.0,0.0,0.0,87.67809358752166,1.0,2.973743500866551,34.32675909878683,26.800658578856154,88.48662045060658,26.870658578856155,84.64363951473136,20.15142114384749,82.35429809358753,20.047677642980936,70.36334488734835,29.793119584055457,28.89311958405546,-999.0
2016-11-28 01:00:00,1.5713171577123048,2.3916291161178513,3.6681802426343157,3.2269670710571923,3.4170710571923744,5.5,2.920034662045061,97.47377816291161,1.0,97.49377816291161,1.0,0.0,0.0,35.23672443674177,1.0,0.0,0.0,0.0,0.0,49.77532062391681,1.0,34.86668977469671,1.0,0.0,0.0,29.892807625649912,1.0,0.0,0.0,87.6663431542461,1.0,2.9737261698440207,34.32478336221837,26.799081455805894,88.48760831889082,26.869081455805894,84.64334488734835,20.148544194107455,82.35242634315425,20.04481802426343,70.3655979202773,29.791438474870017,28.891438474870018,-999.0
2016-11-28 02:00:00,1.5677296360485267,2.390086655112652,3.6695840554592722,3.2293067590987867,3.4167590987868284,5.5,2.9191507798960137,97.47743500866552,1.0,97.49743500866552,1.0,0.0,0.0,35.23525129982669,1.0,0.0,0.0,0.0,0.0,49.77464471403813,1.0,34.866100519930676,1.0,0.0,0.0,29.891213171577125,1.0,0.0,0.0,87.65459272097054,1.0,2.9737088388214907,34.322807625649915,26.797504332755633,88.48859618717505,26.867504332755633,84.64305025996534,20.14566724436742,82.35055459272097,20.041958405545927,70.36785095320623,29.789757365684576,28.889757365684577,-999.0
2016-11-28 03:00:00,1.5641421143847485,2.3885441941074523,3.6709878682842287,3.231646447140381,3.4164471403812824,5.5,2.918266897746967,97.48109185441942,1.0,97.50109185441941,1.0,0.0,0.0,35.23377816291161,1.0,0.0,0.0,0.0,0.0,49.773968804159445,1.0,34.86551126516464,1.0,0.0,0.0,29.889618717504334,1.0,0.0,0.0,87.64284228769498,1.0,2.9736915077989603,34.320831889081454,26.795927209705372,88.48958405545928,26.865927209705372,84.64275563258232,20.142790294627385,82.3486828422877,20.039098786828422,70.37010398613518,29.78807625649913,28.888076256499133,-999.0
2016-11-28 04:00:00,1.5605545927209703,2.3870017331022533,3.6723916811091857,3.2339861351819756,3.4161351819757364,5.5,2.9173830155979203,97.48474870017331,1.0,97.50474870017331,1.0,0.0,0.0,35.23230502599654,1.0,0.0,0.0,0.0,0.0,49.773292894280765,1.0,34.864922010398615,1.0,0.0,0.0,29.888024263431543,1.0,0.0,0.0,87.63109185441941,1.0,2.97367417677643,34.318856152513,26.794350086655115,88.4905719237435,26.864350086655115,84.64246100519931,20.13991334488735,82.34681109185442,20.036239168110917,70.37235701906413,29.78639514731369,28.886395147313692,-999.0
2016-11-28 05:00:00,1.5569670710571921,2.3854592720970538,3.673795493934142,3.23632582322357,3.4158232235701904,5.5,2.9164991334488737,97.48840554592722,1.0,97.50840554592722,1.0,0.0,0.0,35.23083188908146,1.0,0.0,0.0,0.0,0.0,49.772616984402084,1.0,34.86433275563258,1.0,0.0,0.0,29.886429809358752,1.0,0.0,0.0,87.61934142114384,1.0,2.9736568457538994,34.31688041594454,26.792772963604854,88.49155979202773,26.862772963604854,84.6421663778163,20.137036395147316,82.34493934142115,20.033379549393413,70.37461005199306,29.78471403812825,28.88471403812825,-999.0
2016-11-28 06:00:00,1.553379549393414,2.3839168110918547,3.675199306759099,3.2386655112651646,3.415511265164645,5.5,2.9156152512998266,97.49206239168112,1.0,97.51206239168111,1.0,0.0,0.0,35.22935875216638,1.0,0.0,0.0,0.0,0.0,49.7719410745234,1.0,34.863743500866555,1.0,0.0,0.0,29.88483535528596,1.0,0.0,0.0,87.60759098786829,1.0,2.9736395147313694,34.314904679376085,26.791195840554593,88.49254766031196,26.861195840554593,84.64187175043327,20.13415944540728,82.34306759098787,20.030519930675908,70.37686308492201,29.783032928942806,28.883032928942807,-999.0
2016-11-28 07:00:00,1.5497920277296358,2.382374350086655,3.6766031195840556,3.241005199306759,3.415199306759099,5.5,2.91473136915078,97.49571923743501,1.0,97.51571923743501,1.0,0.0,0.0,35.2278856152513,1.0,0.0,0.0,0.0,0.0,49.77126516464472,1.0,34.86315424610052,1.0,0.0,0.0,29.88324090121317,1.0,0.0,0.0,87.59584055459273,1.0,2.973622183708839,34.31292894280762,26.789618717504332,88.49353552859618,26.859618717504333,84.64157712305025,20.131282495667246,82.34119584055459,20.027660311958407,70.37911611785096,29.781351819757365,28.881351819757366,-999.0
2016-11-28 08:00:00,1.5462045060658578,2.380831889081456,3.678006932409012,3.2433448873483535,3.414887348353553,5.5,2.9138474870017332,97.49937608318892,1.0,97.51937608318892,1.0,0.0,0.0,35.22641247833622,1.0,0.0,0.0,0.0,0.0,49.77058925476604,1.0,34.86256499133449,1.0,0.0,0.0,29.88164644714038,1.0,0.0,0.0,87.58409012131716,1.0,2.9736048526863086,34.31095320623917,26.788041594454075,88.49452339688041,26.858041594454075,84.64128249566724,20.12840554592721,82.33932409012132,20.024800693240902,70.38136915077989,29.779670710571924,28.879670710571926,-999.0
2016-11-28 09:00:00,1.5426169844020796,2.3792894280762567,3.679410745233969,3.245684575389948,3.414575389948007,5.5,2.9129636048526866,97.50303292894282,1.0,97.52303292894281,1.0,0.0,0.0,35.22493934142115,1.0,0.0,0.0,0.0,0.0,49.76991334488735,1.0,34.86197573656846,1.0,0.0,0.0,29.880051993067593,1.0,0.0,0.0,87.5723396880416,1.0,2.973587521663778,34.30897746967071,26.786464471403814,88.49551126516465,26.856464471403815,84.64098786828423,20.125528596187177,82.33745233968804,20.021941074523397,70.38362218370884,29.77798960138648,28.87798960138648,-999.0
2016-11-28 10:00:00,1.5390294627383014,2.377746967071057,3.6808145580589255,3.2480242634315424,3.414263431542461,5.5,2.9120797227036395,97.50668977469671,1.0,97.5266897746967,1.0,0.0,0.0,35.22346620450607,1.0,0.0,0.0,0.0,0.0,49.76923743500867,1.0,34.86138648180243,1.0,0.0,0.0,29.8784575389948,1.0,0.0,0.0,87.56058925476603,1.0,2.973570190641248,34.307001733102254,26.784887348353553,88.49649913344888,26.854887348353554,84.64069324090121,20.122651646447142,82.33558058925477,20.019081455805892,70.38587521663777,29.77630849220104,28.87630849220104,-999.0
2016-11-28 11:00:00,1.5354419410745233,2.376204506065858,3.6822183708838825,3.250363951473137,3.413951473136915,5.5,2.911195840554593,97.5103466204506,1.0,97.53034662045062,1.0,0.0,0.0,35.22199306759099,1.0,0.0,0.0,0.0,0.0,49.76856152512998,1.0,34.86079722703639,1.0,0.0,0.0,29.87686308492201,1.0,0.0,0.0,87.54883882149046,1.0,2.9735528596187177,34.30502599653379,26.783310225303293,88.4974870017331,26.853310225303293,84.6403986135182,20.119774696707108,82.3337088388215,20.016221837088388,70.38812824956672,29.7746273830156,28.8746273830156,-999.0
2016-11-28 12:00:00,1.531854419410745,2.3746620450606586,3.683622183708839,3.2527036395147313,3.413639514731369,5.5,2.910311958405546,97.51400346620451,1.0,97.53400346620451,1.0,0.0,0.0,35.22051993067591,1.0,0.0,0.0,0.0,0.0,49.7678856152513,1.0,34.860207972270366,1.0,0.0,0.0,29.87526863084922,1.0,0.0,0.0,87.53708838821491,1.0,2.9735355285961873,34.30305025996534,26.781733102253035,88.49847487001733,26.851733102253036,84.64010398613519,20.116897746967073,82.33183708838821,20.013362218370883,70.39038128249567,29.772946273830154,28.872946273830156,-999.0
2016-11-28 13:00:00,1.528266897746967,2.3731195840554595,3.6850259965337955,3.2550433275563257,3.4133275563258234,5.5,2.909428076256499,97.51766031195841,1.0,97.5376603119584,1.0,0.0,0.0,35.21904679376083,1.0,0.0,0.0,0.0,0.0,49.76720970537262,1.0,34.85961871750433,1.0,0.0,0.0,29.87367417677643,1.0,0.0,0.0,87.52533795493935,1.0,2.973518197573657,34.30107452339688,26.780155979202775,88.49946273830156,26.850155979202775,84.63980935875216,20.114020797227038,82.32996533795495,20.01050259965338,70.3926343154246,29.771265164644714,28.871265164644715,-999.0
2016-11-28 14:00:00,1.5246793760831887,2.37157712305026,3.6864298093587524,3.25738301559792,3.4130155979202774,5.5,2.9085441941074524,97.5213171577123,1.0,97.5413171577123,1.0,0.0,0.0,35.21757365684576,1.0,0.0,0.0,0.0,0.0,49.766533795493935,1.0,34.8590294627383,1.0,0.0,0.0,29.87207972270364,1.0,0.0,0.0,87.51358752166378,1.0,2.9735008665511264,34.299098786828424,26.778578856152514,88.50045060658579,26.848578856152514,84.63951473136915,20.111143847487003,82.32809358752166,20.007642980935874,70.39488734835355,29.769584055459273,28.869584055459274,-999.0
2016-11-28 15:00:00,1.5210918544194105,2.370034662045061,3.687833622183709,3.2597227036395147,3.4127036395147314,5.5,2.9076603119584057,97.52497400346621,1.0,97.54497400346621,1.0,0.0,0.0,35.21610051993068,1.0,0.0,0.0,0.0,0.0,49.765857885615254,1.0,34.85844020797227,1.0,0.0,0.0,29.870485268630848,1.0,0.0,0.0,87.50183708838821,1.0,2.9734835355285965,34.29712305025996,26.777001733102253,88.50143847487001,26.847001733102253,84.63922010398613,20.10826689774697,82.3262218370884,20.00478336221837,70.3971403812825,29.76790294627383,28.86790294627383,-999.0
2016-11-28 16:00:00,1.5175043327556323,2.3684922010398615,3.689237435008666,3.262062391681109,3.4123916811091854,5.5,2.9067764298093586,97.52863084922011,1.0,97.5486308492201,1.0,0.0,0.0,35.2146273830156,1.0,0.0,0.0,0.0,0.0,49.765181975736574,1.0,34.85785095320624,1.0,0.0,0.0,29.86889081455806,1.0,0.0,0.0,87.49008665511265,1.0,2.973466204506066,34.29514731369151,26.775424610051992,88.50242634315424,26.845424610051992,84.63892547660312,20.105389948006934,82.32435008665512,20.001923743500868,70.39939341421143,29.766221837088388,28.86622183708839,-999.0
2016-11-28 17:00:00,1.5139168110918542,2.366949740034662,3.6906412478336224,3.2644020797227036,3.4120797227036395,5.5,2.905892547660312,97.532287694974,1.0,97.552287694974,1.0,0.0,0.0,35.21315424610052,1.0,0.0,0.0,0.0,0.0,49.76450606585789,1.0,34.85726169844021,1.0,0.0,0.0,29.86729636048527,1.0,0.0,0.0,87.47833622183708,1.0,2.9734488734835356,34.29317157712305,26.773847487001735,88.50341421143848,26.843847487001735,84.6386308492201,20.1025129982669,82.32247833622183,19.999064124783363,70.40164644714038,29.764540727902947,28.86454072790295,-999.0
2016-11-28 18:00:00,1.510329289428076,2.365407279029463,3.692045060658579,3.266741767764298,3.4117677642980935,5.5,2.9050086655112652,97.53594454072791,1.0,97.55594454072791,1.0,0.0,0.0,35.21168110918544,1.0,0.0,0.0,0.0,0.0,49.76383015597921,1.0,34.85667244367418,1.0,0.0,0.0,29.86570190641248,1.0,0.0,0.0,87.46658578856153,1.0,2.973431542461005,34.29119584055459,26.772270363951474,88.50440207972271,26.842270363951474,84.6383362218371,20.099636048526865,82.32060658578857,19.996204506065858,70.40389948006931,29.762859618717503,28.862859618717504,-999.0
2016-11-28 19:00:00,1.5067417677642978,2.3638648180242634,3.693448873483536,3.2690814558058925,3.4114558058925475,5.5,2.9041247833622186,97.5396013864818,1.0,97.5596013864818,1.0,0.0,0.0,35.21020797227037,1.0,0.0,0.0,0.0,0.0,49.76315424610052,1.0,34.856083188908144,1.0,0.0,0.0,29.864107452339688,1.0,0.0,0.0,87.45483535528597,1.0,2.973414211438475,34.28922010398613,26.770693240901213,88.50538994800694,26.840693240901214,84.63804159445407,20.09675909878683,82.31873483535529,19.993344887348353,70.40615251299826,29.761178509532062,28.861178509532063,-999.0
2016-11-28 20:00:00,1.5031542461005198,2.3623223570190643,3.6948526863084923,3.271421143847487,3.4111438474870015,5.5,2.9032409012131715,97.5432582322357,1.0,97.5632582322357,1.0,0.0,0.0,35.20873483535529,1.0,0.0,0.0,0.0,0.0,49.76247833622184,1.0,34.85549393414212,1.0,0.0,0.0,29.862512998266897,1.0,0.0,0.0,87.4430849220104,1.0,2.9733968804159447,34.28724436741768,26.769116117850952,88.50637781629116,26.839116117850953,84.63774696707105,20.093882149046795,82.31686308492202,19.99048526863085,70.40840554592721,29.75949740034662,28.859497400346623,-999.0
2016-11-28 21:00:00,1.4995667244367417,2.360779896013865,3.6962564991334492,3.2737608318890814,3.410831889081456,5.5,2.902357019064125,97.54691507798961,1.0,97.5669150779896,1.0,0.0,0.0,35.20726169844021,1.0,0.0,0.0,0.0,0.0,49.76180242634316,1.0,34.854904679376084,1.0,0.0,0.0,29.860918544194107,1.0,0.0,0.0,87.43133448873483,1.0,2.9733795493934143,34.28526863084922,26.767538994800695,88.50736568457539,26.837538994800695,84.63745233968804,20.09100519930676,82.31499133448874,19.987625649913344,70.41065857885614,29.757816291161177,28.85781629116118,-999.0
2016-11-28 22:00:00,1.4959792027729635,2.359237435008666,3.6976603119584057,3.276100519930676,3.41051993067591,5.5,2.901473136915078,97.5505719237435,1.0,97.5705719237435,1.0,0.0,0.0,35.20578856152513,1.0,0.0,0.0,0.0,0.0,49.76112651646447,1.0,34.85431542461005,1.0,0.0,0.0,29.859324090121316,1.0,0.0,0.0,87.41958405545927,1.0,2.973362218370884,34.28329289428076,26.765961871750434,88.50835355285962,26.835961871750435,84.63715771230503,20.088128249566726,82.31311958405546,19.98476603119584,70.41291161178509,29.756135181975736,28.856135181975738,-999.0
2016-11-28 23:00:00,1.4923916811091853,2.3576949740034663,3.699064124783362,3.2784402079722703,3.410207972270364,5.5,2.9005892547660315,97.5542287694974,1.0,97.5742287694974,1.0,0.0,0.0,35.20431542461005,1.0,0.0,0.0,0.0,0.0,49.76045060658579,1.0,34.85372616984402,1.0,0.0,0.0,29.85772963604853,1.0,0.0,0.0,87.40783362218372,1.0,2.973344887348354,34.2813171577123,26.764384748700174,88.50934142114384,26.834384748700174,84.63686308492201,20.08525129982669,82.31124783362219,19.981906412478335,70.41516464471404,29.754454072790296,28.854454072790297,-999.0
2016-11-29 00:00:00,1.4888041594454071,2.356152512998267,3.700467937608319,3.2807798960138648,3.409896013864818,5.5,2.8997053726169844,97.55788561525131,1.0,97.5778856152513,1.0,0.0,0.0,35.20284228769498,1.0,0.0,0.0,0.0,0.0,49.75977469670711,1.0,34.85313691507799,1.0,0.0,0.0,29.856135181975738,1.0,0.0,0.0,87.39608318890815,1.0,2.9733275563258235,34.27934142114385,26.762807625649913,88.51032928942807,26.832807625649913,84.636568457539,20.082374350086656,82.30937608318891,19.97904679376083,70.41741767764297,29.75277296360485,28.852772963604853,-999.0
2016-11-29 01:00:00,1.485216637781629,2.3546100519930677,3.7018717504332757,3.2831195840554592,3.409584055459272,5.5,2.8988214904679377,97.5615424610052,1.0,97.5815424610052,1.0,0.0,0.0,35.2013691507799,1.0,0.0,0.0,0.0,0.0,49.759098786828424,1.0,34.852547660311956,1.0,0.0,0.0,29.854540727902947,1.0,0.0,0.0,87.38433275563258,1.0,2.973310225303293,34.277365684575386,26.761230502599656,88.5113171577123,26.831230502599656,84.63627383015597,20.07949740034662,82.30750433275564,19.97618717504333,70.41967071057192,29.75109185441941,28.851091854419412,-999.0
2016-11-29 02:00:00,1.4816291161178508,2.3530675909878687,3.7032755632582326,3.2854592720970537,3.409272097053726,5.5,2.897937608318891,97.5651993067591,1.0,97.5851993067591,1.0,0.0,0.0,35.19989601386482,1.0,0.0,0.0,0.0,0.0,49.758422876949744,1.0,34.85195840554593,1.0,0.0,0.0,29.852946273830156,1.0,0.0,0.0,87.37258232235702,1.0,2.9732928942807626,34.27538994800693,26.759653379549395,88.51230502599654,26.829653379549395,84.63597920277296,20.076620450606587,82.30563258232236,19.973327556325824,70.42192374350086,29.74941074523397,28.84941074523397,-999.0
2016-11-29 03:00:00,1.4780415944540726,2.351525129982669,3.704679376083189,3.287798960138648,3.40896013864818,5.5,2.897053726169844,97.568856152513,1.0,97.588856152513,1.0,0.0,0.0,35.19842287694974,1.0,0.0,0.0,0.0,0.0,49.75774696707106,1.0,34.851369150779895,1.0,0.0,0.0,29.851351819757365,1.0,0.0,0.0,87.36083188908145,1.0,2.973275563258232,34.27341421143847,26.758076256499134,88.51329289428077,26.828076256499134,84.63568457538994,20.073743500866552,82.30376083188908,19.97046793760832,70.4241767764298,29.747729636048525,28.847729636048527,-999.0
2016-11-29 04:00:00,1.4744540727902944,2.3499826689774697,3.7060831889081456,3.2901386481802426,3.4086481802426345,5.5,2.8961698440207972,97.5725129982669,1.0,97.5925129982669,1.0,0.0,0.0,35.19694974003466,1.0,0.0,0.0,0.0,0.0,49.75707105719238,1.0,34.85077989601387,1.0,0.0,0.0,29.849757365684574,1.0,0.0,0.0,87.34908145580589,1.0,2.973258232235702,34.27143847487002,26.756499133448873,88.514280762565,26.826499133448873,84.63538994800693,20.070866551126517,82.30188908145581,19.967608318890814,70.42642980935875,29.746048526863085,28.846048526863086,-999.0
2016-11-29 05:00:00,1.4708665511265162,2.3484402079722706,3.7074870017331025,3.292478336221837,3.4083362218370885,5.5,2.8952859618717506,97.5761698440208,1.0,97.59616984402079,1.0,0.0,0.0,35.19547660311959,1.0,0.0,0.0,0.0,0.0,49.7563951473137,1.0,34.850190641247835,1.0,0.0,0.0,29.848162911611784,1.0,0.0,0.0,87.33733102253034,1.0,2.9732409012131717,34.269462738301556,26.754922010398616,88.51526863084922,26.824922010398616,84.63509532062392,20.067989601386483,82.30001733102253,19.96474870017331,70.42868284228769,29.744367417677644,28.844367417677645,-999.0
2016-11-29 06:00:00,1.467279029462738,2.346897746967071,3.708890814558059,3.2948180242634315,3.4080242634315425,5.5,2.8944020797227035,97.5798266897747,1.0,97.5998266897747,1.0,0.0,0.0,35.19400346620451,1.0,0.0,0.0,0.0,0.0,49.75571923743501,1.0,34.8496013864818,1.0,0.0,0.0,29.846568457538996,1.0,0.0,0.0,87.32558058925477,1.0,2.9732235701906413,34.2674870017331,26.753344887348355,88.51625649913345,26.823344887348355,84.6348006932409,20.065112651646448,82.29814558058926,19.961889081455805,70.43093587521663,29.7426863084922,28.8426863084922,-999.0
2016-11-29 07:00:00,1.4636915077989598,2.345355285961872,3.710294627383016,3.297157712305026,3.4077123050259965,5.5,2.893518197573657,97.5834835355286,1.0,97.6034835355286,1.0,0.0,0.0,35.19253032928943,1.0,0.0,0.0,0.0,0.0,49.75504332755633,1.0,34.849012131715774,1.0,0.0,0.0,29.844974003466206,1.0,0.0,0.0,87.3138301559792,1.0,2.973206239168111,34.26551126516464,26.751767764298094,88.51724436741767,26.821767764298095,84.63450606585788,20.062235701906413,82.29627383015598,19.9590294627383,70.43318890814558,29.74100519930676,28.84100519930676,-999.0
2016-11-29 08:00:00,1.4601039861351817,2.3438128249566725,3.7116984402079725,3.2994974003466204,3.4074003466204505,5.5,2.89263431542461,97.5871403812825,1.0,97.60714038128249,1.0,0.0,0.0,35.19105719237435,1.0,0.0,0.0,0.0,0.0,49.75436741767765,1.0,34.84842287694974,1.0,0.0,0.0,29.843379549393415,1.0,0.0,0.0,87.30207972270364,1.0,2.973188908145581,34.26353552859619,26.750190641247833,88.5182322357019,26.820190641247834,84.63421143847486,20.05935875216638,82.2944020797227,19.956169844020796,70.43544194107452,29.73932409012132,28.83932409012132,-999.0
2016-11-29 09:00:00,1.4565164644714037,2.3422703639514735,3.713102253032929,3.301837088388215,3.4070883882149046,5.5,2.8917504332755635,97.5907972270364,1.0,97.6107972270364,1.0,0.0,0.0,35.18958405545927,1.0,0.0,0.0,0.0,0.0,49.75369150779896,1.0,34.84783362218371,1.0,0.0,0.0,29.841785095320624,1.0,0.0,0.0,87.29032928942807,1.0,2.9731715771230505,34.261559792027725,26.748613518197576,88.51922010398613,26.818613518197576,84.63391681109185,20.056481802426344,82.29253032928943,19.95331022530329,70.43769497400346,29.737642980935874,28.837642980935875,-999.0
2016-11-29 10:00:00,1.4529289428076255,2.340727902946274,3.714506065857886,3.3041767764298093,3.4067764298093586,5.5,2.8908665511265164,97.5944540727903,1.0,97.6144540727903,1.0,0.0,0.0,35.1881109185442,1.0,0.0,0.0,0.0,0.0,49.75301559792028,1.0,34.84724436741768,1.0,0.0,0.0,29.840190641247833,1.0,0.0,0.0,87.2785788561525,1.0,2.97315424610052,34.25958405545927,26.747036395147315,88.52020797227037,26.817036395147316,84.63362218370884,20.05360485268631,82.29065857885615,19.95045060658579,70.43994800693241,29.735961871750433,28.835961871750435,-999.0
2016-11-29 11:00:00,1.4493414211438473,2.3391854419410745,3.7159098786828424,3.306516464471404,3.406464471403813,5.5,2.8899826689774697,97.5981109185442,1.0,97.61811091854419,1.0,0.0,0.0,35.186637781629116,1.0,0.0,0.0,0.0,0.0,49.752339688041594,1.0,34.846655112651646,1.0,0.0,0.0,29.838596187175042,1.0,0.0,0.0,87.26682842287696,1.0,2.9731369150779896,34.25760831889081,26.745459272097055,88.5211958405546,26.815459272097055,84.63332755632582,20.050727902946274,82.28878682842289,19.947590987868285,70.44220103986135,29.734280762564993,28.834280762564994,-999.0
2016-11-29 12:00:00,1.4457538994800692,2.3376429809358754,3.7173136915077993,3.3088561525129982,3.406152512998267,5.5,2.889098786828423,97.6017677642981,1.0,97.6217677642981,1.0,0.0,0.0,35.18516464471404,1.0,0.0,0.0,0.0,0.0,49.751663778162914,1.0,34.84606585788561,1.0,0.0,0.0,29.83700173310225,1.0,0.0,0.0,87.25507798960139,1.0,2.9731195840554596,34.255632582322356,26.743882149046794,88.52218370883882,26.813882149046794,84.63303292894281,20.04785095320624,82.2869150779896,19.94473136915078,70.4444540727903,29.73259965337955,28.83259965337955,-999.0
2016-11-29 13:00:00,1.442166377816291,2.336100519930676,3.718717504332756,3.3111958405545927,3.405840554592721,5.5,2.8882149046793764,97.605424610052,1.0,97.625424610052,1.0,0.0,0.0,35.18369150779896,1.0,0.0,0.0,0.0,0.0,49.750987868284234,1.0,34.845476603119586,1.0,0.0,0.0,29.835407279029464,1.0,0.0,0.0,87.24332755632582,1.0,2.973102253032929,34.253656845753895,26.742305025996536,88.52317157712305,26.812305025996537,84.6327383015598,20.044974003466205,82.28504332755632,19.941871750433275,70.44670710571923,29.730918544194108,28.83091854419411,-999.0
